num_factura,fecha_venta,producto,vendedor,cliente,cantidad
1042,2022-09-28,21,25,46,3
1042,2022-09-28,49,25,46,1
1043,2025-01-21,23,48,89,4
1043,2025-01-21,28,48,89,1
1043,2025-01-21,49,48,89,3
1043,2025-01-21,53,48,89,2
1043,2025-01-21,47,48,89,4
1044,2025-06-02,15,15,85,3
1044,2025-06-02,6,15,85,3
1045,2022-02-17,50,17,26,2
1045,2022-02-17,59,17,26,2
1045,2022-02-17,56,17,26,4
1045,2022-02-17,30,17,26,4
1046,2024-04-27,26,24,45,1
1047,2025-08-17,46,1,82,1
1047,2025-08-17,37,1,82,1
1047,2025-08-17,1,1,82,2
1047,2025-08-17,22,1,82,3
1047,2025-08-17,10,1,82,3
1048,2025-01-21,26,50,91,4
1049,2022-09-02,4,38,84,3
1049,2022-09-02,48,38,84,1
1049,2022-09-02,46,38,84,3
1049,2022-09-02,11,38,84,2
1050,2022-06-06,60,16,9,2
1050,2022-06-06,9,16,9,3
1050,2022-06-06,49,16,9,3
1050,2022-06-06,31,16,9,4
1051,2025-04-17,38,47,80,3
1051,2025-04-17,58,47,80,2
1051,2025-04-17,39,47,80,2
1051,2025-04-17,48,47,80,2
1052,2024-07-19,1,34,81,1
1053,2023-12-29,58,20,111,3
1053,2023-12-29,34,20,111,2
1053,2023-12-29,41,20,111,4
1054,2024-12-09,16,41,115,1
1054,2024-12-09,14,41,115,4
1054,2024-12-09,23,41,115,2
1054,2024-12-09,31,41,115,2
1054,2024-12-09,18,41,115,2
1055,2022-12-01,7,4,105,4
1055,2022-12-01,38,4,105,2
1055,2022-12-01,45,4,105,1
1055,2022-12-01,22,4,105,3
1055,2022-12-01,59,4,105,1
1056,2023-02-21,46,11,16,1
1056,2023-02-21,32,11,16,3
1056,2023-02-21,20,11,16,1
1057,2023-10-17,60,24,38,4
1057,2023-10-17,31,24,38,2
1058,2022-05-30,43,25,108,2
1059,2022-03-26,36,6,46,2
1059,2022-03-26,39,6,46,4
1059,2022-03-26,45,6,46,4
1060,2023-09-12,11,36,95,1
1060,2023-09-12,60,36,95,2
1060,2023-09-12,10,36,95,3
1061,2025-01-22,19,37,68,1
1062,2022-07-01,13,42,39,1
1063,2022-06-15,38,11,91,2
1063,2022-06-15,31,11,91,2
1064,2025-04-09,49,48,99,1
1064,2025-04-09,33,48,99,2
1064,2025-04-09,15,48,99,2
1064,2025-04-09,16,48,99,3
1064,2025-04-09,42,48,99,2
1065,2024-08-30,29,34,96,4
1066,2025-06-28,5,34,35,1
1066,2025-06-28,16,34,35,1
1066,2025-06-28,27,34,35,2
1067,2022-05-09,23,48,52,3
1067,2022-05-09,39,48,52,2
1067,2022-05-09,19,48,52,2
1068,2025-03-10,45,6,68,2
1068,2025-03-10,53,6,68,3
1069,2022-05-08,24,4,119,2
1069,2022-05-08,28,4,119,3
1070,2022-11-18,44,41,42,1
1070,2022-11-18,57,41,42,1
1071,2024-01-24,34,29,100,2
1071,2024-01-24,14,29,100,4
1071,2024-01-24,57,29,100,2
1071,2024-01-24,16,29,100,4
1072,2024-07-23,25,17,47,3
1073,2024-07-25,13,12,76,2
1073,2024-07-25,28,12,76,2
1073,2024-07-25,21,12,76,3
1073,2024-07-25,22,12,76,2
1073,2024-07-25,57,12,76,1
1074,2022-10-26,22,6,92,2
1075,2022-12-03,50,6,38,1
1075,2022-12-03,42,6,38,1
1075,2022-12-03,47,6,38,1
1075,2022-12-03,27,6,38,1
1076,2022-02-17,9,35,112,2
1076,2022-02-17,60,35,112,1
1076,2022-02-17,45,35,112,4
1076,2022-02-17,26,35,112,1
1076,2022-02-17,49,35,112,4
1077,2025-06-25,30,47,58,4
1077,2025-06-25,39,47,58,2
1077,2025-06-25,4,47,58,4
1077,2025-06-25,34,47,58,4
1078,2022-06-21,51,37,10,4
1078,2022-06-21,2,37,10,2
1079,2024-09-30,27,23,82,2
1079,2024-09-30,19,23,82,3
1079,2024-09-30,48,23,82,1
1080,2025-08-25,10,16,3,3
1080,2025-08-25,37,16,3,2
1080,2025-08-25,1,16,3,2
1080,2025-08-25,55,16,3,4
1080,2025-08-25,11,16,3,2
1081,2022-09-21,10,33,89,2
1081,2022-09-21,49,33,89,3
1081,2022-09-21,1,33,89,4
1082,2024-10-05,8,42,37,2
1082,2024-10-05,22,42,37,1
1082,2024-10-05,30,42,37,3
1083,2023-08-25,45,4,107,4
1083,2023-08-25,23,4,107,4
1083,2023-08-25,14,4,107,2
1083,2023-08-25,30,4,107,2
1083,2023-08-25,55,4,107,4
1084,2025-10-19,41,26,44,4
1084,2025-10-19,20,26,44,4
1084,2025-10-19,14,26,44,3
1085,2022-12-03,60,40,29,4
1086,2022-03-26,58,19,73,2
1086,2022-03-26,2,19,73,3
1086,2022-03-26,22,19,73,3
1086,2022-03-26,5,19,73,3
1087,2022-02-13,21,17,4,4
1087,2022-02-13,7,17,4,2
1087,2022-02-13,2,17,4,1
1087,2022-02-13,48,17,4,2
1087,2022-02-13,39,17,4,3
1088,2024-04-06,60,25,74,3
1088,2024-04-06,41,25,74,4
1088,2024-04-06,34,25,74,1
1089,2024-12-09,11,25,40,3
1089,2024-12-09,56,25,40,1
1090,2022-06-22,6,7,50,1
1090,2022-06-22,47,7,50,2
1090,2022-06-22,26,7,50,3
1091,2025-04-24,48,41,37,3
1092,2025-05-08,24,47,50,2
1092,2025-05-08,38,47,50,3
1092,2025-05-08,56,47,50,3
1093,2024-01-20,20,5,117,2
1094,2023-07-24,29,42,115,3
1094,2023-07-24,57,42,115,1
1094,2023-07-24,24,42,115,4
1095,2023-06-17,46,26,5,1
1095,2023-06-17,30,26,5,2
1095,2023-06-17,58,26,5,1
1096,2024-10-31,59,16,39,1
1096,2024-10-31,22,16,39,4
1096,2024-10-31,44,16,39,1
1096,2024-10-31,39,16,39,2
1097,2022-04-12,41,18,99,3
1098,2025-05-04,1,49,111,1
1098,2025-05-04,14,49,111,1
1098,2025-05-04,59,49,111,4
1098,2025-05-04,6,49,111,4
1098,2025-05-04,46,49,111,4
1099,2023-03-02,7,12,84,3
1099,2023-03-02,43,12,84,1
1099,2023-03-02,10,12,84,3
1100,2025-10-14,44,15,93,2
1100,2025-10-14,53,15,93,3
1101,2023-07-11,20,1,39,3
1102,2024-04-21,9,47,26,2
1102,2024-04-21,4,47,26,3
1102,2024-04-21,58,47,26,4
1103,2023-01-04,35,34,79,4
1104,2023-01-21,1,7,41,3
1104,2023-01-21,10,7,41,1
1105,2023-10-13,38,21,106,1
1105,2023-10-13,9,21,106,2
1105,2023-10-13,4,21,106,2
1106,2023-03-01,41,39,89,3
1106,2023-03-01,24,39,89,3
1106,2023-03-01,47,39,89,3
1106,2023-03-01,43,39,89,1
1107,2022-08-27,46,45,89,2
1107,2022-08-27,47,45,89,3
1107,2022-08-27,43,45,89,4
1107,2022-08-27,53,45,89,3
1108,2023-12-10,19,21,41,4
1109,2026-01-06,9,18,115,1
1109,2026-01-06,39,18,115,2
1110,2024-05-01,28,50,109,3
1110,2024-05-01,48,50,109,4
1110,2024-05-01,10,50,109,3
1111,2023-02-27,10,50,13,1
1111,2023-02-27,1,50,13,4
1111,2023-02-27,55,50,13,3
1111,2023-02-27,9,50,13,3
1111,2023-02-27,5,50,13,4
1112,2025-08-18,8,43,39,4
1112,2025-08-18,52,43,39,4
1112,2025-08-18,28,43,39,3
1112,2025-08-18,41,43,39,4
1113,2025-03-22,23,2,76,1
1113,2025-03-22,16,2,76,2
1114,2025-02-26,2,37,3,1
1114,2025-02-26,40,37,3,1
1114,2025-02-26,24,37,3,1
1114,2025-02-26,33,37,3,4
1114,2025-02-26,29,37,3,3
1115,2022-06-26,7,45,20,1
1115,2022-06-26,59,45,20,4
1115,2022-06-26,53,45,20,1
1115,2022-06-26,37,45,20,4
1116,2023-01-06,14,19,57,2
1116,2023-01-06,26,19,57,3
1117,2024-10-01,51,10,25,3
1117,2024-10-01,52,10,25,3
1117,2024-10-01,25,10,25,1
1117,2024-10-01,36,10,25,1
1117,2024-10-01,46,10,25,3
1118,2022-12-14,10,39,23,4
1119,2023-03-22,30,5,98,3
1119,2023-03-22,51,5,98,4
1120,2023-06-22,25,40,27,2
1120,2023-06-22,36,40,27,3
1120,2023-06-22,58,40,27,3
1120,2023-06-22,24,40,27,2
1120,2023-06-22,32,40,27,1
1121,2024-08-27,26,35,50,4
1122,2024-01-23,48,13,11,1
1122,2024-01-23,7,13,11,2
1122,2024-01-23,13,13,11,2
1122,2024-01-23,53,13,11,1
1122,2024-01-23,30,13,11,3
1123,2025-12-24,46,35,66,2
1123,2025-12-24,44,35,66,3
1123,2025-12-24,19,35,66,3
1124,2022-07-14,11,10,40,2
1124,2022-07-14,26,10,40,1
1124,2022-07-14,12,10,40,3
1125,2022-05-28,2,36,114,3
1125,2022-05-28,5,36,114,4
1125,2022-05-28,60,36,114,1
1125,2022-05-28,41,36,114,4
1126,2026-01-17,38,15,20,1
1126,2026-01-17,26,15,20,1
1126,2026-01-17,1,15,20,4
1127,2022-05-30,3,38,36,1
1128,2025-09-30,3,12,73,3
1129,2022-02-23,60,1,74,3
1130,2025-10-04,3,7,32,1
1131,2024-02-17,34,10,81,1
1132,2023-11-02,10,31,97,4
1132,2023-11-02,42,31,97,4
1133,2023-02-13,51,16,58,4
1133,2023-02-13,39,16,58,3
1133,2023-02-13,41,16,58,3
1133,2023-02-13,6,16,58,4
1134,2022-12-29,13,12,91,1
1134,2022-12-29,22,12,91,1
1134,2022-12-29,14,12,91,3
1134,2022-12-29,42,12,91,3
1135,2022-05-13,23,42,26,3
1136,2023-12-20,13,8,35,4
1137,2022-04-15,46,22,45,4
1137,2022-04-15,23,22,45,4
1137,2022-04-15,17,22,45,2
1138,2022-02-14,4,33,23,3
1138,2022-02-14,29,33,23,1
1138,2022-02-14,32,33,23,3
1138,2022-02-14,33,33,23,2
1138,2022-02-14,40,33,23,3
1139,2022-06-13,28,4,20,2
1139,2022-06-13,17,4,20,2
1139,2022-06-13,2,4,20,2
1139,2022-06-13,18,4,20,4
1140,2025-10-24,3,50,50,2
1140,2025-10-24,36,50,50,3
1141,2024-01-12,18,17,112,1
1141,2024-01-12,43,17,112,4
1142,2023-09-09,32,50,51,4
1142,2023-09-09,16,50,51,2
1143,2022-11-12,17,25,21,1
1143,2022-11-12,49,25,21,1
1143,2022-11-12,50,25,21,3
1143,2022-11-12,33,25,21,2
1143,2022-11-12,18,25,21,2
1144,2022-06-25,57,44,92,4
1144,2022-06-25,55,44,92,2
1144,2022-06-25,44,44,92,1
1144,2022-06-25,47,44,92,1
1144,2022-06-25,21,44,92,3
1145,2025-02-06,29,23,79,3
1145,2025-02-06,43,23,79,2
1145,2025-02-06,50,23,79,1
1145,2025-02-06,19,23,79,1
1145,2025-02-06,30,23,79,1
1146,2022-09-20,51,26,110,2
1146,2022-09-20,32,26,110,4
1147,2022-06-14,52,49,115,1
1147,2022-06-14,9,49,115,2
1147,2022-06-14,31,49,115,3
1147,2022-06-14,42,49,115,2
1147,2022-06-14,48,49,115,3
1148,2022-12-27,29,32,9,3
1148,2022-12-27,32,32,9,2
1148,2022-12-27,27,32,9,1
1148,2022-12-27,60,32,9,4
1148,2022-12-27,21,32,9,2
1149,2022-08-20,17,10,30,1
1149,2022-08-20,58,10,30,1
1149,2022-08-20,55,10,30,2
1149,2022-08-20,48,10,30,2
1149,2022-08-20,3,10,30,2
1150,2025-09-28,16,14,33,3
1151,2024-07-04,26,8,72,2
1151,2024-07-04,55,8,72,3
1151,2024-07-04,14,8,72,1
1151,2024-07-04,56,8,72,3
1152,2023-06-09,2,20,63,4
1152,2023-06-09,50,20,63,3
1152,2023-06-09,54,20,63,3
1152,2023-06-09,13,20,63,1
1152,2023-06-09,60,20,63,4
1153,2025-12-26,58,28,45,2
1153,2025-12-26,8,28,45,1
1154,2022-12-25,28,4,65,4
1154,2022-12-25,40,4,65,1
1154,2022-12-25,36,4,65,1
1154,2022-12-25,59,4,65,1
1155,2025-12-12,9,10,115,1
1155,2025-12-12,52,10,115,3
1155,2025-12-12,31,10,115,2
1156,2022-11-13,40,50,60,2
1156,2022-11-13,13,50,60,2
1156,2022-11-13,31,50,60,2
1156,2022-11-13,16,50,60,1
1157,2022-03-08,13,20,29,1
1158,2023-02-24,60,50,57,2
1158,2023-02-24,27,50,57,3
1158,2023-02-24,29,50,57,4
1158,2023-02-24,40,50,57,4
1158,2023-02-24,35,50,57,2
1159,2025-06-11,30,6,24,1
1159,2025-06-11,50,6,24,2
1160,2023-12-20,30,46,25,4
1161,2025-01-04,17,15,114,3
1161,2025-01-04,16,15,114,1
1162,2024-02-07,9,17,28,1
1162,2024-02-07,45,17,28,3
1162,2024-02-07,30,17,28,4
1162,2024-02-07,5,17,28,2
1163,2025-10-06,13,13,23,3
1163,2025-10-06,47,13,23,1
1163,2025-10-06,44,13,23,1
1163,2025-10-06,14,13,23,3
1164,2022-11-27,9,31,59,4
1164,2022-11-27,21,31,59,4
1165,2024-01-05,50,14,112,3
1165,2024-01-05,13,14,112,1
1165,2024-01-05,40,14,112,4
1165,2024-01-05,35,14,112,1
1165,2024-01-05,47,14,112,1
1166,2025-05-31,47,30,115,1
1166,2025-05-31,22,30,115,3
1166,2025-05-31,36,30,115,2
1167,2022-03-11,46,43,72,2
1167,2022-03-11,19,43,72,4
1167,2022-03-11,29,43,72,4
1168,2023-09-30,23,46,41,3
1168,2023-09-30,2,46,41,1
1168,2023-09-30,44,46,41,4
1168,2023-09-30,10,46,41,1
1169,2022-03-02,3,11,13,2
1169,2022-03-02,25,11,13,1
1169,2022-03-02,32,11,13,3
1170,2026-02-01,43,3,39,3
1171,2025-09-24,9,1,48,3
1171,2025-09-24,25,1,48,1
1171,2025-09-24,17,1,48,4
1171,2025-09-24,31,1,48,3
1172,2025-12-06,45,33,24,2
1172,2025-12-06,44,33,24,4
1172,2025-12-06,11,33,24,3
1172,2025-12-06,16,33,24,3
1172,2025-12-06,52,33,24,2
1173,2022-05-26,40,32,118,3
1173,2022-05-26,34,32,118,1
1174,2023-01-24,12,36,101,2
1175,2023-05-26,40,25,107,1
1175,2023-05-26,6,25,107,2
1175,2023-05-26,36,25,107,1
1175,2023-05-26,49,25,107,4
1176,2022-11-17,19,4,5,1
1176,2022-11-17,56,4,5,1
1177,2024-09-20,8,14,29,2
1177,2024-09-20,7,14,29,2
1177,2024-09-20,56,14,29,1
1178,2024-10-18,13,27,86,3
1178,2024-10-18,30,27,86,4
1178,2024-10-18,8,27,86,4
1178,2024-10-18,5,27,86,4
1178,2024-10-18,7,27,86,1
1179,2022-02-19,15,28,62,3
1180,2024-04-22,31,48,70,1
1180,2024-04-22,45,48,70,3
1180,2024-04-22,8,48,70,2
1180,2024-04-22,6,48,70,3
1180,2024-04-22,27,48,70,2
1181,2022-04-21,35,14,104,1
1181,2022-04-21,48,14,104,4
1181,2022-04-21,49,14,104,4
1182,2024-09-23,5,17,62,1
1182,2024-09-23,59,17,62,4
1182,2024-09-23,56,17,62,4
1182,2024-09-23,6,17,62,3
1183,2023-12-01,22,40,6,2
1184,2022-01-10,4,43,79,2
1185,2023-07-27,11,5,6,4
1185,2023-07-27,17,5,6,1
1186,2026-01-24,22,27,39,4
1186,2026-01-24,33,27,39,2
1187,2023-06-24,15,9,73,2
1188,2023-06-06,33,44,101,4
1188,2023-06-06,55,44,101,4
1188,2023-06-06,37,44,101,3
1188,2023-06-06,6,44,101,3
1189,2024-08-18,34,22,64,2
1189,2024-08-18,42,22,64,4
1189,2024-08-18,47,22,64,4
1190,2022-10-19,34,19,116,3
1191,2022-09-20,25,43,47,4
1191,2022-09-20,47,43,47,2
1191,2022-09-20,14,43,47,4
1192,2023-12-29,34,29,98,2
1192,2023-12-29,5,29,98,3
1192,2023-12-29,57,29,98,1
1193,2025-05-17,41,29,6,4
1193,2025-05-17,31,29,6,3
1194,2025-08-19,42,18,67,3
1194,2025-08-19,35,18,67,1
1194,2025-08-19,30,18,67,4
1194,2025-08-19,19,18,67,3
1195,2024-06-30,4,42,65,4
1195,2024-06-30,5,42,65,3
1195,2024-06-30,53,42,65,3
1195,2024-06-30,17,42,65,3
1196,2025-03-03,36,33,77,4
1196,2025-03-03,4,33,77,2
1196,2025-03-03,35,33,77,1
1196,2025-03-03,20,33,77,1
1196,2025-03-03,44,33,77,3
1197,2024-09-18,8,9,76,1
1197,2024-09-18,52,9,76,4
1197,2024-09-18,54,9,76,3
1198,2024-12-30,44,35,84,4
1199,2026-02-01,56,48,81,1
1199,2026-02-01,47,48,81,2
1199,2026-02-01,14,48,81,2
1199,2026-02-01,38,48,81,2
1199,2026-02-01,22,48,81,1
1200,2023-11-12,41,27,39,3
1200,2023-11-12,9,27,39,1
1200,2023-11-12,56,27,39,4
1200,2023-11-12,10,27,39,4
1200,2023-11-12,8,27,39,3
1201,2024-03-15,56,28,105,3
1201,2024-03-15,54,28,105,2
1201,2024-03-15,16,28,105,2
1201,2024-03-15,34,28,105,1
1201,2024-03-15,19,28,105,3
1202,2022-08-20,5,33,98,2
1202,2022-08-20,56,33,98,3
1202,2022-08-20,43,33,98,1
1202,2022-08-20,29,33,98,2
1202,2022-08-20,17,33,98,4
1203,2023-04-10,9,45,62,4
1203,2023-04-10,48,45,62,3
1203,2023-04-10,29,45,62,1
1204,2025-02-15,47,20,17,3
1204,2025-02-15,21,20,17,3
1205,2024-11-17,8,21,57,2
1205,2024-11-17,2,21,57,2
1205,2024-11-17,42,21,57,1
1205,2024-11-17,7,21,57,4
1206,2024-06-21,44,38,2,4
1207,2023-05-15,30,49,33,3
1207,2023-05-15,25,49,33,1
1207,2023-05-15,59,49,33,3
1207,2023-05-15,36,49,33,4
1208,2024-01-28,17,12,62,2
1208,2024-01-28,20,12,62,1
1208,2024-01-28,24,12,62,2
1209,2023-01-16,48,9,106,1
1210,2022-08-17,49,32,102,3
1210,2022-08-17,3,32,102,1
1210,2022-08-17,32,32,102,1
1210,2022-08-17,47,32,102,3
1210,2022-08-17,6,32,102,2
1211,2024-08-30,36,35,9,3
1212,2024-07-22,41,48,50,3
1213,2024-01-05,25,21,43,4
1213,2024-01-05,11,21,43,2
1213,2024-01-05,10,21,43,2
1213,2024-01-05,31,21,43,1
1214,2024-07-14,25,40,14,4
1215,2025-07-31,28,1,42,3
1215,2025-07-31,17,1,42,2
1215,2025-07-31,33,1,42,4
1215,2025-07-31,53,1,42,3
1216,2025-08-25,25,42,98,2
1216,2025-08-25,26,42,98,1
1216,2025-08-25,46,42,98,3
1216,2025-08-25,43,42,98,2
1216,2025-08-25,11,42,98,3
1217,2022-10-04,18,35,81,2
1217,2022-10-04,4,35,81,2
1217,2022-10-04,56,35,81,4
1218,2024-06-03,31,24,67,3
1218,2024-06-03,48,24,67,2
1219,2022-11-14,47,17,52,4
1220,2026-01-14,55,15,74,4
1221,2022-11-29,21,15,16,3
1221,2022-11-29,30,15,16,4
1221,2022-11-29,42,15,16,4
1221,2022-11-29,11,15,16,2
1222,2024-06-13,53,23,55,2
1222,2024-06-13,57,23,55,3
1223,2024-10-05,30,9,13,2
1223,2024-10-05,3,9,13,1
1224,2024-02-03,37,31,81,2
1224,2024-02-03,32,31,81,4
1225,2022-01-22,16,39,120,4
1225,2022-01-22,23,39,120,4
1225,2022-01-22,39,39,120,4
1226,2023-06-20,55,9,108,3
1226,2023-06-20,12,9,108,1
1226,2023-06-20,16,9,108,3
1226,2023-06-20,9,9,108,3
1226,2023-06-20,32,9,108,3
1227,2026-01-21,54,5,32,2
1227,2026-01-21,6,5,32,4
1227,2026-01-21,18,5,32,2
1228,2022-04-02,9,50,85,1
1229,2023-02-12,35,24,4,3
1229,2023-02-12,47,24,4,2
1229,2023-02-12,7,24,4,4
1229,2023-02-12,39,24,4,1
1229,2023-02-12,6,24,4,1
1230,2022-07-14,60,14,10,2
1230,2022-07-14,34,14,10,2
1230,2022-07-14,9,14,10,3
1230,2022-07-14,41,14,10,2
1230,2022-07-14,16,14,10,4
1231,2025-06-04,28,12,49,4
1231,2025-06-04,41,12,49,4
1231,2025-06-04,9,12,49,3
1231,2025-06-04,55,12,49,1
1231,2025-06-04,58,12,49,4
1232,2025-03-04,12,2,116,4
1232,2025-03-04,40,2,116,2
1232,2025-03-04,39,2,116,4
1232,2025-03-04,60,2,116,2
1233,2023-03-06,44,2,76,3
1233,2023-03-06,22,2,76,1
1233,2023-03-06,12,2,76,1
1233,2023-03-06,14,2,76,2
1233,2023-03-06,31,2,76,3
1234,2022-07-24,22,11,28,2
1234,2022-07-24,52,11,28,4
1234,2022-07-24,20,11,28,4
1234,2022-07-24,54,11,28,4
1234,2022-07-24,17,11,28,3
1235,2022-08-19,11,4,46,1
1235,2022-08-19,47,4,46,2
1235,2022-08-19,54,4,46,4
1235,2022-08-19,37,4,46,2
1236,2023-06-17,9,43,24,3
1236,2023-06-17,46,43,24,4
1236,2023-06-17,3,43,24,1
1237,2025-03-17,43,9,58,3
1237,2025-03-17,53,9,58,3
1237,2025-03-17,54,9,58,2
1237,2025-03-17,46,9,58,4
1238,2024-01-10,6,33,14,4
1238,2024-01-10,15,33,14,3
1238,2024-01-10,35,33,14,3
1238,2024-01-10,14,33,14,2
1239,2022-03-13,39,44,109,4
1239,2022-03-13,41,44,109,2
1239,2022-03-13,19,44,109,4
1239,2022-03-13,55,44,109,2
1239,2022-03-13,43,44,109,1
1240,2024-12-28,1,36,71,1
1240,2024-12-28,56,36,71,3
1240,2024-12-28,59,36,71,2
1241,2025-03-02,58,8,85,3
1241,2025-03-02,10,8,85,2
1241,2025-03-02,34,8,85,3
1241,2025-03-02,41,8,85,4
1241,2025-03-02,53,8,85,4
1242,2022-12-04,56,7,14,2
1243,2022-12-18,48,22,76,2
1244,2025-05-17,54,28,58,4
1245,2022-09-25,11,1,97,3
1245,2022-09-25,24,1,97,4
1245,2022-09-25,29,1,97,1
1245,2022-09-25,47,1,97,4
1246,2025-09-12,31,10,34,2
1246,2025-09-12,26,10,34,3
1247,2022-05-19,27,49,67,3
1247,2022-05-19,55,49,67,4
1247,2022-05-19,54,49,67,3
1248,2024-03-05,59,21,51,3
1248,2024-03-05,31,21,51,3
1249,2026-01-08,5,15,44,3
1249,2026-01-08,17,15,44,1
1249,2026-01-08,45,15,44,1
1249,2026-01-08,33,15,44,3
1249,2026-01-08,14,15,44,1
1250,2023-06-09,14,19,42,2
1250,2023-06-09,29,19,42,2
1251,2025-12-09,14,15,81,4
1251,2025-12-09,3,15,81,1
1251,2025-12-09,50,15,81,3
1252,2025-10-26,12,8,23,3
1252,2025-10-26,50,8,23,3
1252,2025-10-26,35,8,23,4
1252,2025-10-26,14,8,23,4
1253,2022-10-04,12,19,104,1
1253,2022-10-04,19,19,104,3
1254,2022-12-22,49,16,20,3
1255,2024-05-29,19,42,8,2
1255,2024-05-29,3,42,8,3
1256,2023-11-30,12,20,11,4
1257,2024-01-02,44,42,64,1
1258,2024-04-28,22,3,81,1
1258,2024-04-28,6,3,81,4
1259,2023-08-26,18,41,103,2
1259,2023-08-26,14,41,103,2
1259,2023-08-26,49,41,103,2
1259,2023-08-26,5,41,103,3
1259,2023-08-26,43,41,103,4
1260,2024-02-22,30,37,84,2
1261,2025-11-04,58,17,105,1
1261,2025-11-04,59,17,105,2
1261,2025-11-04,7,17,105,2
1261,2025-11-04,20,17,105,1
1262,2024-11-15,54,9,84,2
1262,2024-11-15,24,9,84,4
1262,2024-11-15,37,9,84,3
1262,2024-11-15,45,9,84,3
1262,2024-11-15,51,9,84,4
1263,2023-04-23,41,45,104,3
1263,2023-04-23,8,45,104,4
1264,2025-05-07,34,1,32,1
1264,2025-05-07,18,1,32,1
1264,2025-05-07,31,1,32,1
1264,2025-05-07,48,1,32,1
1264,2025-05-07,53,1,32,4
1265,2023-12-12,27,29,99,2
1265,2023-12-12,60,29,99,3
1265,2023-12-12,31,29,99,2
1265,2023-12-12,34,29,99,2
1265,2023-12-12,52,29,99,3
1266,2023-11-20,45,37,77,1
1266,2023-11-20,1,37,77,4
1267,2026-01-06,37,6,54,3
1267,2026-01-06,35,6,54,2
1267,2026-01-06,32,6,54,4
1267,2026-01-06,16,6,54,1
1267,2026-01-06,25,6,54,1
1268,2023-02-25,23,3,5,4
1268,2023-02-25,36,3,5,4
1269,2022-12-26,3,3,1,2
1269,2022-12-26,15,3,1,4
1270,2023-08-10,42,26,39,4
1271,2023-09-27,54,43,69,2
1271,2023-09-27,48,43,69,4
1271,2023-09-27,36,43,69,3
1271,2023-09-27,9,43,69,2
1271,2023-09-27,34,43,69,2
1272,2022-08-23,29,7,104,2
1272,2022-08-23,40,7,104,2
1272,2022-08-23,9,7,104,2
1272,2022-08-23,36,7,104,4
1273,2023-07-06,57,40,114,3
1273,2023-07-06,36,40,114,4
1273,2023-07-06,6,40,114,1
1274,2024-04-18,33,28,22,4
1274,2024-04-18,32,28,22,2
1275,2024-12-27,53,49,93,2
1275,2024-12-27,60,49,93,1
1275,2024-12-27,14,49,93,2
1276,2025-05-05,19,24,41,3
1276,2025-05-05,46,24,41,2
1276,2025-05-05,22,24,41,1
1277,2022-12-27,18,17,64,1
1277,2022-12-27,27,17,64,1
1277,2022-12-27,20,17,64,1
1278,2025-03-26,58,45,96,1
1279,2022-02-18,36,33,7,4
1279,2022-02-18,39,33,7,1
1279,2022-02-18,44,33,7,1
1280,2025-08-28,6,19,71,1
1280,2025-08-28,1,19,71,1
1280,2025-08-28,33,19,71,3
1281,2025-08-02,55,22,87,4
1281,2025-08-02,43,22,87,4
1281,2025-08-02,12,22,87,4
1281,2025-08-02,59,22,87,1
1281,2025-08-02,6,22,87,2
1282,2024-12-24,45,18,76,3
1282,2024-12-24,48,18,76,2
1282,2024-12-24,26,18,76,2
1282,2024-12-24,2,18,76,2
1282,2024-12-24,5,18,76,2
1283,2023-10-10,32,29,98,1
1284,2025-06-21,31,15,38,2
1285,2025-10-21,17,37,16,3
1285,2025-10-21,8,37,16,1
1285,2025-10-21,5,37,16,2
1285,2025-10-21,33,37,16,4
1286,2023-03-27,45,16,76,3
1286,2023-03-27,51,16,76,1
1286,2023-03-27,16,16,76,1
1287,2023-09-14,3,22,8,2
1288,2024-04-15,42,46,26,2
1288,2024-04-15,38,46,26,4
1289,2025-04-06,18,20,59,2
1289,2025-04-06,26,20,59,1
1290,2023-05-11,32,36,103,3
1291,2026-01-21,15,25,52,2
1292,2022-01-22,3,45,74,4
1292,2022-01-22,26,45,74,3
1292,2022-01-22,28,45,74,1
1293,2023-12-18,32,32,51,3
1293,2023-12-18,42,32,51,2
1293,2023-12-18,43,32,51,1
1293,2023-12-18,38,32,51,2
1293,2023-12-18,21,32,51,1
1294,2023-10-25,48,19,47,4
1294,2023-10-25,24,19,47,2
1294,2023-10-25,39,19,47,4
1294,2023-10-25,33,19,47,1
1294,2023-10-25,21,19,47,4
1295,2023-09-28,47,33,89,3
1295,2023-09-28,24,33,89,3
1295,2023-09-28,40,33,89,4
1295,2023-09-28,43,33,89,4
1295,2023-09-28,20,33,89,1
1296,2023-04-01,15,46,1,3
1296,2023-04-01,45,46,1,3
1296,2023-04-01,22,46,1,1
1296,2023-04-01,42,46,1,3
1296,2023-04-01,4,46,1,4
1297,2022-12-04,33,14,115,4
1297,2022-12-04,60,14,115,4
1297,2022-12-04,57,14,115,2
1297,2022-12-04,30,14,115,1
1298,2024-08-14,43,26,119,4
1298,2024-08-14,59,26,119,4
1298,2024-08-14,1,26,119,2
1298,2024-08-14,60,26,119,1
1299,2022-11-24,15,37,47,3
1299,2022-11-24,17,37,47,1
1299,2022-11-24,7,37,47,1
1299,2022-11-24,55,37,47,1
1300,2025-10-12,22,21,86,2
1301,2022-04-03,6,15,69,2
1301,2022-04-03,46,15,69,1
1302,2025-02-22,53,49,32,1
1302,2025-02-22,13,49,32,1
